净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态
2024-11-08,0.525,0.525,-0.94,限制大额申购,开放赎回
2024-11-11,0.513,0.513,-2.29,限制大额申购,开放赎回
2024-11-12,0.508,0.508,-0.97,限制大额申购,开放赎回
2024-11-13,0.504,0.504,-0.79,限制大额申购,开放赎回
2024-11-14,0.503,0.503,-0.2,限制大额申购,开放赎回
2024-11-15,0.501,0.501,-0.4,限制大额申购,开放赎回
2024-11-18,0.51,0.51,1.8,限制大额申购,开放赎回
2024-11-19,0.514,0.514,0.78,限制大额申购,开放赎回
2024-11-20,0.516,0.516,0.39,限制大额申购,开放赎回
2024-11-21,0.519,0.519,0.58,限制大额申购,开放赎回
2024-11-22,0.525,0.525,1.16,限制大额申购,开放赎回
2024-11-25,0.513,0.513,-2.29,限制大额申购,开放赎回
2024-11-26,0.511,0.511,-0.39,限制大额申购,开放赎回
2024-11-27,0.512,0.512,0.2,限制大额申购,开放赎回
2024-11-28,0.512,0.512,0.0,暂停申购,暂停赎回
2024-11-29,0.514,0.514,0.39,限制大额申购,开放赎回
2024-12-02,0.511,0.511,-0.58,限制大额申购,开放赎回
2024-12-03,0.515,0.515,0.78,限制大额申购,开放赎回
2024-12-04,0.514,0.514,-0.19,限制大额申购,开放赎回
2024-12-05,0.512,0.512,-0.39,限制大额申购,开放赎回
2024-12-06,0.508,0.508,-0.78,限制大额申购,开放赎回
2024-12-09,0.513,0.513,0.98,限制大额申购,开放赎回
2024-12-10,0.517,0.517,0.78,限制大额申购,开放赎回
2024-12-11,0.524,0.524,1.35,限制大额申购,开放赎回
2024-12-12,0.516,0.516,-1.53,限制大额申购,开放赎回
2024-12-13,0.51,0.51,-1.16,限制大额申购,开放赎回
2024-12-16,0.509,0.509,-0.2,限制大额申购,开放赎回
2024-12-17,0.506,0.506,-0.59,限制大额申购,开放赎回
2024-12-18,0.5,0.5,-1.19,限制大额申购,开放赎回
2024-12-19,0.499,0.499,-0.2,限制大额申购,开放赎回
2024-12-20,0.502,0.502,0.6,限制大额申购,开放赎回
2024-12-23,0.5,0.5,-0.4,限制大额申购,开放赎回
2024-12-24,0.501,0.501,0.2,限制大额申购,开放赎回
2024-12-25,0.501,0.501,0.0,暂停申购,暂停赎回
2024-12-26,0.502,0.502,0.2,限制大额申购,开放赎回
2024-12-27,0.501,0.501,-0.2,限制大额申购,开放赎回
2024-12-30,0.503,0.503,0.4,限制大额申购,开放赎回
2024-12-31,0.505,0.505,0.4,限制大额申购,开放赎回
2025-01-02,0.512,0.512,1.39,限制大额申购,开放赎回
2025-01-03,0.512,0.512,0.0,限制大额申购,开放赎回
2025-01-06,0.51,0.51,-0.39,限制大额申购,开放赎回
2025-01-07,0.514,0.514,0.78,限制大额申购,开放赎回
2025-01-08,0.514,0.514,0.0,限制大额申购,开放赎回
2025-01-09,0.514,0.514,0.0,暂停申购,暂停赎回
2025-01-10,0.524,0.524,1.95,限制大额申购,开放赎回
2025-01-13,0.522,0.522,-0.38,限制大额申购,开放赎回
2025-01-14,0.523,0.523,0.19,限制大额申购,开放赎回
2025-01-15,0.532,0.532,1.72,限制大额申购,开放赎回
2025-01-16,0.529,0.529,-0.56,限制大额申购,开放赎回
2025-01-17,0.527,0.527,-0.38,限制大额申购,开放赎回
2025-01-20,0.527,0.527,0.0,暂停申购,暂停赎回
2025-01-21,0.525,0.525,-0.38,限制大额申购,开放赎回
2025-01-22,0.523,0.523,-0.38,限制大额申购,开放赎回
2025-01-23,0.519,0.519,-0.76,限制大额申购,开放赎回
2025-01-24,0.52,0.52,0.19,限制大额申购,开放赎回
2025-01-27,0.513,0.513,-1.35,限制大额申购,开放赎回
2025-02-05,0.52,0.52,1.36,限制大额申购,开放赎回
2025-02-06,0.518,0.518,-0.38,限制大额申购,开放赎回
2025-02-07,0.521,0.521,0.58,限制大额申购,开放赎回
2025-02-10,0.53,0.53,1.73,限制大额申购,开放赎回
2025-02-11,0.53,0.53,0.0,开放申购,开放赎回
2025-02-12,0.526,0.526,-0.75,开放申购,开放赎回
2025-02-13,0.529,0.529,0.57,开放申购,开放赎回
2025-02-14,0.523,0.523,-1.13,开放申购,开放赎回
2025-02-17,0.523,0.523,0.0,暂停申购,暂停赎回
2025-02-18,0.528,0.528,0.96,开放申购,开放赎回
2025-02-19,0.529,0.529,0.19,开放申购,开放赎回
2025-02-20,0.531,0.531,0.38,开放申购,开放赎回
2025-02-21,0.522,0.522,-1.69,开放申购,开放赎回
2025-02-24,0.524,0.524,0.38,开放申购,开放赎回
2025-02-25,0.518,0.518,-1.15,开放申购,开放赎回
2025-02-26,0.518,0.518,0.0,开放申购,开放赎回
2025-02-27,0.517,0.517,-0.19,开放申购,开放赎回
2025-02-28,0.516,0.516,-0.19,开放申购,开放赎回
2025-03-03,0.519,0.519,0.58,开放申购,开放赎回
2025-03-04,0.521,0.521,0.39,开放申购,开放赎回
2025-03-05,0.52,0.52,-0.19,开放申购,开放赎回
2025-03-06,0.518,0.518,-0.38,开放申购,开放赎回
2025-03-07,0.518,0.518,0.0,开放申购,开放赎回
2025-03-10,0.513,0.513,-0.97,开放申购,开放赎回
2025-03-11,0.518,0.518,0.97,开放申购,开放赎回
2025-03-12,0.52,0.52,0.39,开放申购,开放赎回
2025-03-13,0.527,0.527,1.35,开放申购,开放赎回
2025-03-14,0.526,0.526,-0.19,开放申购,开放赎回
2025-03-17,0.53,0.53,0.76,开放申购,开放赎回
2025-03-18,0.533,0.533,0.57,开放申购,开放赎回
2025-03-19,0.535,0.535,0.38,开放申购,开放赎回
2025-03-20,0.536,0.536,0.19,开放申购,开放赎回
2025-03-21,0.533,0.533,-0.56,开放申购,开放赎回
2025-03-24,0.531,0.531,-0.38,开放申购,开放赎回
2025-03-25,0.533,0.533,0.38,开放申购,开放赎回
2025-03-26,0.532,0.532,-0.19,开放申购,开放赎回
2025-03-27,0.535,0.535,0.56,开放申购,开放赎回
2025-03-28,0.535,0.535,0.0,开放申购,开放赎回
2025-03-31,0.541,0.541,1.12,开放申购,开放赎回
2025-04-01,0.54,0.54,-0.18,开放申购,开放赎回
2025-04-02,0.541,0.541,0.19,开放申购,开放赎回
2025-04-03,0.531,0.531,-1.85,开放申购,开放赎回
2025-04-07,0.523,0.523,-1.51,开放申购,开放赎回
2025-04-08,0.52,0.52,-0.57,开放申购,开放赎回
2025-04-09,0.535,0.535,2.88,开放申购,开放赎回
2025-04-10,0.531,0.531,-0.75,开放申购,开放赎回
2025-04-11,0.541,0.541,1.88,开放申购,开放赎回
2025-04-14,0.54,0.54,-0.18,开放申购,开放赎回
2025-04-15,0.542,0.542,0.37,开放申购,开放赎回
2025-04-16,0.554,0.554,2.21,开放申购,开放赎回
2025-04-17,0.551,0.551,-0.54,开放申购,开放赎回
2025-04-18,0.551,0.551,0.0,暂停申购,暂停赎回
2025-04-21,0.563,0.563,2.18,开放申购,开放赎回
2025-04-22,0.561,0.561,-0.36,开放申购,开放赎回
2025-04-23,0.553,0.553,-1.43,开放申购,开放赎回
2025-04-24,0.558,0.558,0.9,开放申购,开放赎回
2025-04-25,0.556,0.556,-0.36,开放申购,开放赎回
2025-04-28,0.561,0.561,0.9,开放申购,开放赎回
2025-04-29,0.561,0.561,0.0,开放申购,开放赎回
2025-04-30,0.556,0.556,-0.89,开放申购,开放赎回
2025-05-06,0.566,0.566,1.8,开放申购,开放赎回
2025-05-07,0.561,0.561,-0.88,开放申购,开放赎回
2025-05-08,0.552,0.552,-1.6,开放申购,开放赎回
2025-05-09,0.55,0.55,-0.36,开放申购,开放赎回
2025-05-12,0.544,0.544,-1.09,开放申购,开放赎回
2025-05-13,0.542,0.542,-0.37,开放申购,开放赎回
2025-05-14,0.533,0.533,-1.66,开放申购,开放赎回
2025-05-15,0.538,0.538,0.94,开放申购,开放赎回
2025-05-16,0.533,0.533,-0.93,开放申购,开放赎回
2025-05-19,0.538,0.538,0.94,开放申购,开放赎回
2025-05-20,0.545,0.545,1.3,开放申购,开放赎回
2025-05-21,0.548,0.548,0.55,开放申购,开放赎回
2025-05-22,0.544,0.544,-0.73,开放申购,开放赎回
2025-05-23,0.555,0.555,2.02,开放申购,开放赎回
2025-05-26,0.554,0.554,-0.18,暂停申购,暂停赎回
2025-05-27,0.546,0.546,-1.44,开放申购,开放赎回
2025-05-28,0.544,0.544,-0.37,开放申购,开放赎回
2025-05-29,0.547,0.547,0.55,开放申购,开放赎回
2025-05-30,0.545,0.545,-0.37,开放申购,开放赎回
2025-06-03,0.543,0.543,-0.37,开放申购,开放赎回
2025-06-04,0.545,0.545,0.37,开放申购,开放赎回
2025-06-05,0.545,0.545,0.0,开放申购,开放赎回
2025-06-06,0.541,0.541,-0.73,开放申购,开放赎回
2025-06-09,0.544,0.544,0.55,开放申购,开放赎回
2025-06-10,0.543,0.543,-0.18,开放申购,开放赎回
2025-06-11,0.548,0.548,0.92,开放申购,开放赎回
2025-06-12,0.552,0.552,0.73,开放申购,开放赎回
2025-06-13,0.563,0.563,1.99,开放申购,开放赎回
2025-06-16,0.558,0.558,-0.89,开放申购,开放赎回
2025-06-17,0.563,0.563,0.9,开放申购,开放赎回
2025-06-18,0.563,0.563,0.0,开放申购,开放赎回
2025-06-19,0.562,0.562,-0.18,暂停申购,暂停赎回
2025-06-20,0.561,0.561,-0.18,开放申购,开放赎回
2025-06-23,0.555,0.555,-1.07,开放申购,开放赎回
2025-06-24,0.545,0.545,-1.8,开放申购,开放赎回
2025-06-25,0.547,0.547,0.37,开放申购,开放赎回
2025-06-26,0.549,0.549,0.37,开放申购,开放赎回
2025-06-27,0.541,0.541,-1.46,开放申购,开放赎回
2025-06-30,0.545,0.545,0.74,开放申购,开放赎回
2025-07-01,0.547,0.547,0.37,开放申购,开放赎回
2025-07-02,0.552,0.552,0.91,开放申购,开放赎回
2025-07-03,0.55,0.55,-0.36,开放申购,开放赎回
2025-07-04,0.55,0.55,0.0,暂停申购,暂停赎回
2025-07-07,0.548,0.548,-0.36,开放申购,开放赎回
2025-07-08,0.546,0.546,-0.36,开放申购,开放赎回
2025-07-09,0.545,0.545,-0.18,开放申购,开放赎回
2025-07-10,0.547,0.547,0.37,开放申购,开放赎回
2025-07-11,0.551,0.551,0.73,开放申购,开放赎回
2025-07-14,0.548,0.548,-0.54,开放申购,开放赎回
2025-07-15,0.545,0.545,-0.55,开放申购,开放赎回
2025-07-16,0.547,0.547,0.37,开放申购,开放赎回
2025-07-17,0.547,0.547,0.0,开放申购,开放赎回
2025-07-18,0.549,0.549,0.37,开放申购,开放赎回
2025-07-21,0.554,0.554,0.91,开放申购,开放赎回
2025-07-22,0.558,0.558,0.72,开放申购,开放赎回
2025-07-23,0.554,0.554,-0.72,开放申购,开放赎回
2025-07-24,0.551,0.551,-0.54,开放申购,开放赎回
2025-07-25,0.546,0.546,-0.91,开放申购,开放赎回
2025-07-28,0.544,0.544,-0.37,开放申购,开放赎回
2025-07-29,0.547,0.547,0.55,开放申购,开放赎回
2025-07-30,0.537,0.537,-1.83,开放申购,开放赎回
2025-07-31,0.537,0.537,0.0,开放申购,开放赎回
2025-08-01,0.544,0.544,1.3,开放申购,开放赎回
2025-08-04,0.549,0.549,0.92,开放申购,开放赎回
2025-08-05,0.551,0.551,0.36,开放申购,开放赎回
2025-08-06,0.553,0.553,0.36,开放申购,开放赎回
2025-08-07,0.557,0.557,0.72,开放申购,开放赎回
2025-08-08,0.557,0.557,0.0,开放申购,开放赎回
2025-08-11,0.552,0.552,-0.9,开放申购,开放赎回
2025-08-12,0.551,0.551,-0.18,开放申购,开放赎回
2025-08-13,0.552,0.552,0.18,开放申购,开放赎回
2025-08-14,0.548,0.548,-0.72,开放申购,开放赎回
2025-08-15,0.548,0.548,0.0,开放申购,开放赎回
2025-08-18,0.548,0.548,0.0,限制大额申购,开放赎回
2025-08-19,0.544,0.544,-0.73,限制大额申购,开放赎回
2025-08-20,0.548,0.548,0.74,限制大额申购,开放赎回
2025-08-21,0.547,0.547,-0.18,限制大额申购,开放赎回
2025-08-22,0.554,0.554,1.28,限制大额申购,开放赎回
2025-08-25,0.552,0.552,-0.36,限制大额申购,开放赎回
2025-08-26,0.555,0.555,0.54,限制大额申购,开放赎回
2025-08-27,0.555,0.555,0.0,限制大额申购,开放赎回
2025-08-28,0.558,0.558,0.54,限制大额申购,开放赎回
2025-08-29,0.566,0.566,1.43,限制大额申购,开放赎回
2025-09-01,0.566,0.566,0.0,暂停申购,暂停赎回
2025-09-02,0.577,0.577,1.94,限制大额申购,开放赎回
2025-09-03,0.58,0.58,0.52,限制大额申购,开放赎回
2025-09-04,0.575,0.575,-0.86,限制大额申购,开放赎回
2025-09-05,0.581,0.581,1.04,限制大额申购,开放赎回
2025-09-08,0.587,0.587,1.03,限制大额申购,开放赎回
2025-09-09,0.583,0.583,-0.68,限制大额申购,开放赎回
2025-09-10,0.586,0.586,0.51,限制大额申购,开放赎回
2025-09-11,0.59,0.59,0.68,限制大额申购,开放赎回
2025-09-12,0.591,0.591,0.17,限制大额申购,开放赎回
2025-09-15,0.597,0.597,1.02,限制大额申购,开放赎回
2025-09-16,0.595,0.595,-0.34,限制大额申购,开放赎回
2025-09-17,0.59,0.59,-0.84,限制大额申购,开放赎回
2025-09-18,0.589,0.589,-0.17,限制大额申购,开放赎回
2025-09-19,0.598,0.598,1.53,限制大额申购,开放赎回
2025-09-22,0.607,0.607,1.51,限制大额申购,开放赎回
2025-09-23,0.608,0.608,0.16,限制大额申购,开放赎回
2025-09-24,0.606,0.606,-0.33,限制大额申购,开放赎回
2025-09-25,0.612,0.612,0.99,限制大额申购,开放赎回
2025-09-26,0.616,0.616,0.65,限制大额申购,开放赎回
2025-09-29,0.623,0.623,1.14,限制大额申购,开放赎回
2025-09-30,0.623,0.623,0.0,限制大额申购,开放赎回
2025-10-09,0.641,0.641,2.89,限制大额申购,开放赎回
2025-10-10,0.637,0.637,-0.62,限制大额申购,开放赎回
2025-10-13,0.653,0.653,2.51,限制大额申购,开放赎回
2025-10-14,0.654,0.654,0.15,限制大额申购,开放赎回
2025-10-15,0.665,0.665,1.68,限制大额申购,开放赎回
2025-10-16,0.675,0.675,1.5,限制大额申购,开放赎回
2025-10-17,0.653,0.653,-3.26,限制大额申购,开放赎回
2025-10-20,0.668,0.668,2.3,限制大额申购,开放赎回
2025-10-21,0.627,0.627,-6.14,限制大额申购,开放赎回
2025-10-22,0.629,0.629,0.32,限制大额申购,开放赎回
2025-10-23,0.631,0.631,0.32,限制大额申购,开放赎回
2025-10-24,0.629,0.629,-0.32,限制大额申购,开放赎回
2025-10-27,0.616,0.616,-2.07,限制大额申购,开放赎回
2025-10-28,0.613,0.613,-0.49,限制大额申购,开放赎回
2025-10-29,0.614,0.614,0.16,限制大额申购,开放赎回
2025-10-30,0.622,0.622,1.3,限制大额申购,开放赎回
2025-10-31,0.619,0.619,-0.48,限制大额申购,开放赎回
2025-11-03,0.617,0.617,-0.32,限制大额申购,开放赎回
2025-11-04,0.606,0.606,-1.78,限制大额申购,开放赎回
2025-11-05,0.612,0.612,0.99,限制大额申购,开放赎回
2025-11-06,0.613,0.613,0.16,限制大额申购,开放赎回
2025-11-07,0.617,0.617,0.65,限制大额申购,开放赎回
2025-11-10,0.632,0.632,2.43,限制大额申购,开放赎回
2025-11-11,0.635,0.635,0.47,限制大额申购,开放赎回
2025-11-12,0.644,0.644,1.42,限制大额申购,开放赎回
2025-11-13,0.636,0.636,-1.24,限制大额申购,开放赎回
2025-11-14,0.627,0.627,-1.42,限制大额申购,开放赎回
2025-11-17,0.62,0.62,-1.12,限制大额申购,开放赎回
2025-11-18,0.625,0.625,0.81,限制大额申购,开放赎回
2025-11-19,0.626,0.626,0.16,限制大额申购,开放赎回
2025-11-20,0.619,0.619,-1.12,限制大额申购,开放赎回
2025-11-21,0.617,0.617,-0.32,限制大额申购,开放赎回
2025-11-24,0.628,0.628,1.78,限制大额申购,开放赎回
2025-11-25,0.627,0.627,-0.16,限制大额申购,开放赎回
2025-11-26,0.637,0.637,1.59,限制大额申购,开放赎回
2025-11-27,0.637,0.637,0.0,暂停申购,暂停赎回
2025-11-28,0.65,0.65,2.04,限制大额申购,开放赎回
2025-12-01,0.653,0.653,0.46,限制大额申购,开放赎回
2025-12-02,0.65,0.65,-0.46,限制大额申购,开放赎回
2025-12-03,0.65,0.65,0.0,限制大额申购,开放赎回
2025-12-04,0.65,0.65,0.0,限制大额申购,开放赎回
2025-12-05,0.652,0.652,0.31,限制大额申购,开放赎回
2025-12-08,0.647,0.647,-0.77,限制大额申购,开放赎回
2025-12-09,0.646,0.646,-0.15,限制大额申购,开放赎回
2025-12-10,0.649,0.649,0.46,限制大额申购,开放赎回
2025-12-11,0.654,0.654,0.77,限制大额申购,开放赎回
2025-12-12,0.651,0.651,-0.46,限制大额申购,开放赎回
2025-12-15,0.653,0.653,0.31,限制大额申购,开放赎回
2025-12-16,0.651,0.651,-0.31,限制大额申购,开放赎回
2025-12-17,0.659,0.659,1.23,限制大额申购,开放赎回
2025-12-18,0.657,0.657,-0.3,限制大额申购,开放赎回
2025-12-19,0.662,0.662,0.76,限制大额申购,开放赎回
2025-12-22,0.675,0.675,1.96,限制大额申购,开放赎回
2025-12-23,0.681,0.681,0.89,限制大额申购,开放赎回
2025-12-24,0.68,0.68,-0.15,限制大额申购,开放赎回
2025-12-25,0.679,0.679,-0.15,暂停申购,暂停赎回
2025-12-26,0.686,0.686,1.03,限制大额申购,开放赎回
2025-12-29,0.668,0.668,-2.62,限制大额申购,开放赎回
2025-12-30,0.672,0.672,0.6,限制大额申购,开放赎回
2025-12-31,0.667,0.667,-0.74,限制大额申购,开放赎回
2026-01-05,0.688,0.688,3.15,限制大额申购,开放赎回
2026-01-06,0.697,0.697,1.31,限制大额申购,开放赎回
2026-01-07,0.686,0.686,-1.58,限制大额申购,开放赎回
2026-01-08,0.686,0.686,0.0,限制大额申购,开放赎回
2026-01-09,0.691,0.691,0.73,限制大额申购,开放赎回
2026-01-12,0.704,0.704,1.88,限制大额申购,开放赎回
2026-01-13,0.704,0.704,0.0,限制大额申购,开放赎回
2026-01-14,0.716,0.716,1.7,限制大额申购,开放赎回
2026-01-15,0.709,0.709,-0.98,限制大额申购,开放赎回
2026-01-16,0.701,0.701,-1.13,限制大额申购,开放赎回
2026-01-19,0.701,0.701,0.0,暂停申购,暂停赎回
2026-01-20,0.723,0.723,3.14,限制大额申购,开放赎回
2026-01-21,0.731,0.731,1.11,限制大额申购,开放赎回
2026-01-22,0.745,0.745,1.92,限制大额申购,开放赎回
2026-01-23,0.762,0.762,2.28,限制大额申购,开放赎回
2026-01-26,0.775,0.775,1.71,限制大额申购,开放赎回
2026-01-27,0.791,0.791,2.06,限制大额申购,开放赎回
2026-01-28,0.812,0.812,2.65,限制大额申购,开放赎回
2026-01-29,0.817,0.817,0.62,限制大额申购,开放赎回
2026-01-30,0.761,0.761,-6.85,限制大额申购,开放赎回
2026-02-02,0.735,0.735,-3.42,限制大额申购,开放赎回
2026-02-03,0.762,0.762,3.67,限制大额申购,开放赎回
2026-02-04,0.759,0.759,-0.39,限制大额申购,开放赎回
2026-02-05,0.735,0.735,-3.16,限制大额申购,开放赎回
2026-02-06,0.755,0.755,2.72,限制大额申购,开放赎回
2026-02-09,0.777,0.777,2.91,限制大额申购,开放赎回
2026-02-10,0.768,0.768,-1.16,限制大额申购,开放赎回
2026-02-11,0.777,0.777,1.17,限制大额申购,开放赎回
2026-02-12,0.755,0.755,-2.83,限制大额申购,开放赎回
2026-02-13,0.766,0.766,1.46,限制大额申购,开放赎回
2026-02-24,0.782,0.782,2.09,限制大额申购,开放赎回
2026-02-25,0.781,0.781,-0.13,限制大额申购,开放赎回
2026-02-26,0.785,0.785,0.51,限制大额申购,开放赎回
2026-02-27,0.797,0.797,1.53,限制大额申购,开放赎回
2026-03-02,0.803,0.803,0.75,限制大额申购,开放赎回
2026-03-03,0.776,0.776,-3.36,限制大额申购,开放赎回
2026-03-04,0.777,0.777,0.13,限制大额申购,开放赎回
2026-03-05,0.775,0.775,-0.26,限制大额申购,开放赎回
2026-03-06,0.803,0.803,3.61,限制大额申购,开放赎回
2026-03-09,0.789,0.789,-1.74,限制大额申购,开放赎回
2026-03-10,0.79,0.79,0.13,限制大额申购,开放赎回
2026-03-11,0.792,0.792,0.25,限制大额申购,开放赎回
2026-03-12,0.801,0.801,1.14,限制大额申购,开放赎回
2026-03-13,0.792,0.792,-1.12,限制大额申购,开放赎回
2026-03-16,0.786,0.786,-0.76,限制大额申购,开放赎回
2026-03-17,0.79,0.79,0.51,限制大额申购,开放赎回
2026-03-18,0.783,0.783,-0.89,限制大额申购,开放赎回
2026-03-19,0.767,0.767,-2.04,限制大额申购,开放赎回
2026-03-20,0.764,0.764,-0.39,限制大额申购,开放赎回
2026-03-23,0.733,0.733,-4.06,限制大额申购,开放赎回
2026-03-24,0.741,0.741,1.09,限制大额申购,开放赎回
2026-03-25,0.748,0.748,0.94,限制大额申购,开放赎回
2026-03-26,0.744,0.744,-0.53,限制大额申购,开放赎回
2026-03-27,0.76,0.76,2.15,限制大额申购,开放赎回
